Creater_name,title,thumbnail_url,videoid,video_url,like,comment_count
MySirG.com,Exam Result MySirG.com,https://i.ytimg.com/vi/59nMRcCCN04/default.jpg,59nMRcCCN04,https://www.youtube.com/watch?v=59nMRcCCN04,752,4
MySirG.com,"Sunday LIVE | 9 PM | MySirG.com | C, C++ and DSA batch launch",https://i.ytimg.com/vi/2EmGgjgMPmo/default.jpg,2EmGgjgMPmo,https://www.youtube.com/watch?v=2EmGgjgMPmo,310,38
MySirG.com,What to do next after NIMCET 2023? Complete Roadmap in Hindi,https://i.ytimg.com/vi/Izf4JpQkwz8/default.jpg,Izf4JpQkwz8,https://www.youtube.com/watch?v=Izf4JpQkwz8,213,62
MySirG.com,"C, C++ and DSA #clanguage #coding #cpp #motivation #learncpp #pythonlanguage #function #cplusplus",https://i.ytimg.com/vi/sc74MoNa_wI/default.jpg,sc74MoNa_wI,https://www.youtube.com/watch?v=sc74MoNa_wI,252,21
MySirG.com,What is Double Free in C and C++? | Interview Questions,https://i.ytimg.com/vi/uZXYUS0DUS0/default.jpg,uZXYUS0DUS0,https://www.youtube.com/watch?v=uZXYUS0DUS0,142,26
MySirG.com,Why everyone should learn programming?  हिंदी में,https://i.ytimg.com/vi/OhOVa3OxYDE/default.jpg,OhOVa3OxYDE,https://www.youtube.com/watch?v=OhOVa3OxYDE,323,42
MySirG.com,Sunday LIVE | 9 PM | MySirG.com,https://i.ytimg.com/vi/lSdhLPmMl-E/default.jpg,lSdhLPmMl-E,https://www.youtube.com/watch?v=lSdhLPmMl-E,287,14
MySirG.com,DSA using Java in Hindi by MySirG,https://i.ytimg.com/vi/wUzlGalDDVY/default.jpg,wUzlGalDDVY,https://www.youtube.com/watch?v=wUzlGalDDVY,253,55
MySirG.com,Memory Management in C and C++ in Hindi | Interview Questions,https://i.ytimg.com/vi/Zb33Csutbz4/default.jpg,Zb33Csutbz4,https://www.youtube.com/watch?v=Zb33Csutbz4,194,26
MySirG.com,Apple Vision Pro,https://i.ytimg.com/vi/1Z1LCHQ458Y/default.jpg,1Z1LCHQ458Y,https://www.youtube.com/watch?v=1Z1LCHQ458Y,281,10
MySirG.com,MySirG Sunday LIVE | 9 PM,https://i.ytimg.com/vi/1tJ-k8azwiI/default.jpg,1tJ-k8azwiI,https://www.youtube.com/watch?v=1tJ-k8azwiI,340,17
MySirG.com,Array of Pointers in C and C++ | Interview Questions,https://i.ytimg.com/vi/WrRGkrmQUy4/default.jpg,WrRGkrmQUy4,https://www.youtube.com/watch?v=WrRGkrmQUy4,229,37
MySirG.com,Best Engineering Branch to select | Admission in Engineering Colleges,https://i.ytimg.com/vi/0kEgHg3_3E8/default.jpg,0kEgHg3_3E8,https://www.youtube.com/watch?v=0kEgHg3_3E8,152,38
MySirG.com,Zig challenges C Language | New Programming Language | MySirG,https://i.ytimg.com/vi/4RDCV2qXk_U/default.jpg,4RDCV2qXk_U,https://www.youtube.com/watch?v=4RDCV2qXk_U,352,29
MySirG.com,Amazing Facts about C++ Language | MySirG,https://i.ytimg.com/vi/KXFBVA8YO3c/default.jpg,KXFBVA8YO3c,https://www.youtube.com/watch?v=KXFBVA8YO3c,450,72
MySirG.com,Sunday LIVE | MySirG | New Course  | 6 PM | 21 May 2023,https://i.ytimg.com/vi/DCdAsMGxic4/default.jpg,DCdAsMGxic4,https://www.youtube.com/watch?v=DCdAsMGxic4,192,8
MySirG.com,MySirG LIVE | Discount offer | New Course | Friday  | 7 PM,https://i.ytimg.com/vi/IciYWjS-6sA/default.jpg,IciYWjS-6sA,https://www.youtube.com/watch?v=IciYWjS-6sA,356,9
MySirG.com,C++ Tutorial for Beginners | Learn C++ in Hindi,https://i.ytimg.com/vi/S02AfPDyKvo/default.jpg,S02AfPDyKvo,https://www.youtube.com/watch?v=S02AfPDyKvo,538,74
MySirG.com,"End of Python, Rise of Mojo | MySirG Opinion",https://i.ytimg.com/vi/pDmJZ8qTids/default.jpg,pDmJZ8qTids,https://www.youtube.com/watch?v=pDmJZ8qTids,2684,181
MySirG.com,Key Principles of Object Oriented Programming | LIVE Workshop,https://i.ytimg.com/vi/u1Zym-okPaU/default.jpg,u1Zym-okPaU,https://www.youtube.com/watch?v=u1Zym-okPaU,321,20
